time,VWAP
2020-04-03 04:55,773.2999
2020-04-03 04:50,773.4266
2020-04-03 04:45,773.7690
2020-04-03 04:40,774.0491
2020-04-03 04:35,774.1927
2020-04-03 04:30,774.2327
2020-04-03 04:25,774.2701
2020-04-03 04:20,774.3548
2020-04-03 04:15,774.0451
2020-04-03 04:10,773.6321
2020-04-03 04:05,773.4380
2020-04-03 04:00,773.5161
2020-04-03 03:55,773.6203
2020-04-03 03:50,773.7162
2020-04-03 03:45,773.7853
2020-04-03 03:40,773.8550
2020-04-03 03:35,773.9142
2020-04-03 03:30,773.9577
2020-04-03 03:25,774.0466
2020-04-03 03:20,774.0953
2020-04-03 03:15,774.2287
2020-04-03 03:10,774.4858
2020-04-03 03:05,774.5368
2020-04-03 03:00,774.5562
2020-04-03 02:55,774.5854
2020-04-03 02:50,774.6256
2020-04-03 02:45,774.6337
2020-04-03 02:40,774.6432
2020-04-03 02:35,774.6822
2020-04-03 02:30,774.7013
2020-04-03 02:25,774.7734
2020-04-03 02:20,774.8341
2020-04-03 02:15,774.9087
2020-04-03 02:10,774.9627
2020-04-03 02:05,775.0157
2020-04-03 02:00,775.0473
2020-04-03 01:55,775.1251
2020-04-03 01:50,775.1691
2020-04-03 01:45,775.1731
2020-04-03 01:40,775.1094
2020-04-03 01:35,775.1435
2020-04-03 01:30,775.1958
2020-04-03 01:25,775.2446
2020-04-03 01:20,775.4588
2020-04-03 01:15,775.5642
2020-04-03 01:10,775.6279
2020-04-03 01:05,775.5746
2020-04-03 01:00,775.6687
2020-04-03 00:55,775.6473
2020-04-03 00:50,775.6060
2020-04-03 00:45,775.6746
2020-04-03 00:40,775.6593
2020-04-03 00:35,775.6255
2020-04-03 00:30,775.5360
2020-04-03 00:25,775.1567
2020-04-03 00:20,774.6933
2020-04-03 00:15,772.8765
2020-04-03 00:10,768.5726
2020-04-03 00:05,768.6738
2020-04-03 00:00,769.9267
2020-04-02 23:55,772.9298
2020-04-02 23:50,774.7976
2020-04-02 23:45,776.5333
2020-04-01 05:55,779.2755
2020-04-01 05:50,779.3954
2020-04-01 05:45,779.4767
2020-04-01 05:40,779.5857
2020-04-01 05:35,779.7384
2020-04-01 05:30,779.8594
2020-04-01 05:25,779.9627
2020-04-01 05:20,780.1119
2020-04-01 05:15,780.2066
2020-04-01 05:10,780.3149
2020-04-01 05:05,780.4054
2020-04-01 05:00,780.4896
2020-04-01 04:55,780.6140
2020-04-01 04:50,780.8225
2020-04-01 04:45,780.9122
2020-04-01 04:40,781.1176
2020-04-01 04:35,781.2445
2020-04-01 04:30,781.3950
2020-04-01 04:25,781.8501
2020-04-01 04:20,782.1308
2020-04-01 04:15,782.2973
2020-04-01 04:10,782.4078
2020-04-01 04:05,782.5742
2020-04-01 04:00,782.7709
2020-04-01 03:55,782.9762
2020-04-01 03:50,783.0674
2020-04-01 03:45,783.1534
2020-04-01 03:40,783.4998
2020-04-01 03:35,783.5920
2020-04-01 03:30,783.8496
2020-04-01 03:25,783.9484
2020-04-01 03:20,784.1326
2020-04-01 03:15,784.1561
2020-04-01 03:10,784.1951
2020-04-01 03:05,784.2007
2020-04-01 03:00,784.2133
2020-04-01 02:55,784.2333
2020-04-01 02:50,784.2662
2020-04-01 02:45,784.2926
2020-04-01 02:40,784.4245
2020-04-01 02:35,784.6263
2020-04-01 02:30,784.8360
2020-04-01 02:25,784.9551
2020-04-01 02:20,785.4779
2020-04-01 02:15,785.6768
2020-04-01 02:10,785.7370
2020-04-01 02:05,785.7994
2020-04-01 02:00,785.8622
2020-04-01 01:55,785.9233
2020-04-01 01:50,786.0204
2020-04-01 01:45,786.1700
2020-04-01 01:40,786.3791
2020-04-01 01:35,786.6517
2020-04-01 01:30,786.7361
2020-04-01 01:25,786.8276
2020-04-01 01:20,786.9515
2020-04-01 01:15,787.0103
2020-04-01 01:10,787.0550
2020-04-01 01:05,787.0875
2020-04-01 01:00,787.1479
2020-04-01 00:55,787.1223
2020-04-01 00:50,787.1880
2020-04-01 00:45,787.2724
2020-04-01 00:40,787.4156
2020-04-01 00:35,787.6822
2020-04-01 00:30,787.8049
2020-04-01 00:25,787.8553
2020-04-01 00:20,788.2756
2020-04-01 00:15,790.5408
2020-04-01 00:10,791.5754
2020-04-01 00:05,796.5389
2020-04-01 00:00,798.4000
2020-03-31 23:55,806.2901
2020-03-31 23:50,806.3479
2020-03-31 23:45,806.3759
2020-03-31 05:55,806.3230
2020-03-31 05:50,806.2829
2020-03-31 05:45,806.2791
2020-03-31 05:40,806.2922
2020-03-31 05:35,806.3058
2020-03-31 05:30,806.3157
2020-03-31 05:25,806.3135
2020-03-31 05:20,806.2767
2020-03-31 05:15,806.2160
2020-03-31 05:10,806.1959
2020-03-31 05:05,806.1494
2020-03-31 05:00,806.1061
2020-03-31 04:55,805.8823
2020-03-31 04:50,805.8210
2020-03-31 04:45,805.7939
2020-03-31 04:40,805.7721
2020-03-31 04:35,805.7485
2020-03-31 04:30,805.7112
2020-03-31 04:25,805.5554
2020-03-31 04:20,805.5148
2020-03-31 04:15,805.3137
2020-03-31 04:10,805.2705
2020-03-31 04:05,805.2520
2020-03-31 04:00,805.2310
2020-03-31 03:55,805.2196
2020-03-31 03:50,805.1886
2020-03-31 03:45,805.1343
2020-03-31 03:40,805.0876
2020-03-31 03:35,805.0801
2020-03-31 03:30,805.0412
2020-03-31 03:25,804.9932
2020-03-31 03:20,804.9550
2020-03-31 03:15,804.9060
2020-03-31 03:10,804.8423
2020-03-31 03:05,804.6688
2020-03-31 03:00,804.6382
2020-03-31 02:55,804.6229
2020-03-31 02:50,804.5906
2020-03-31 02:45,804.5379
2020-03-31 02:40,804.3995
2020-03-31 02:35,804.2799
2020-03-31 02:30,804.2453
2020-03-31 02:25,804.1645
2020-03-31 02:20,804.1425
2020-03-31 02:15,804.1232
2020-03-31 02:10,804.0553
2020-03-31 02:05,803.9523
2020-03-31 02:00,803.8953
2020-03-31 01:55,803.9058
2020-03-31 01:50,803.9336
2020-03-31 01:45,804.0795
2020-03-31 01:40,804.1569
2020-03-31 01:35,804.4903
2020-03-31 01:30,804.7606
2020-03-31 01:25,804.7955
2020-03-31 01:20,804.9054
2020-03-31 01:15,804.9402
2020-03-31 01:10,804.8828
2020-03-31 01:05,803.4187
2020-03-31 01:00,801.5626
2020-03-31 00:55,801.3116
2020-03-31 00:50,801.1216
2020-03-31 00:45,801.0300
2020-03-31 00:40,801.0463
2020-03-31 00:35,801.0869
2020-03-31 00:30,801.0785
2020-03-31 00:25,801.0822
2020-03-31 00:20,800.8295
2020-03-31 00:15,800.4591
2020-03-31 00:10,799.2586
2020-03-31 00:05,797.5035
2020-03-31 00:00,802.4833
2020-03-30 23:55,806.5375
2020-03-30 23:50,807.3667
2020-03-30 23:45,0.0000
